id,datahora,velocidade,sentido,id_type,id_radar
190,10/2/2019 10:27:57 AM,51,1,2,1
190,10/2/2019 10:27:57 AM,51,1,2,1
191,10/2/2019 10:27:59 AM,54,1,2,1
191,10/2/2019 10:27:59 AM,54,1,2,1
192,10/2/2019 10:28:01 AM,-60,0,2,1
193,10/2/2019 10:28:22 AM,-65,0,2,1
194,10/2/2019 10:28:34 AM,50,1,2,1
194,10/2/2019 10:28:34 AM,50,1,2,1
195,10/2/2019 10:28:40 AM,55,1,2,1
195,10/2/2019 10:28:40 AM,55,1,2,1
197,10/2/2019 10:28:43 AM,55,1,4,1
197,10/2/2019 10:28:43 AM,55,1,4,1
196,10/2/2019 10:28:45 AM,-54,0,2,1
198,10/2/2019 10:28:48 AM,66,1,2,1
198,10/2/2019 10:28:48 AM,66,1,2,1
199,10/2/2019 10:28:58 AM,-50,0,2,1
200,10/2/2019 10:29:02 AM,-53,0,2,1
203,10/2/2019 10:29:08 AM,59,1,2,1
203,10/2/2019 10:29:08 AM,59,1,2,1
201,10/2/2019 10:29:09 AM,-41,0,2,1
201,10/2/2019 10:29:09 AM,-41,0,2,1
204,10/2/2019 10:29:10 AM,67,1,2,1
204,10/2/2019 10:29:10 AM,67,1,2,1
206,10/2/2019 10:29:25 AM,39,1,2,1
206,10/2/2019 10:29:25 AM,39,1,2,1
209,10/2/2019 10:29:27 AM,41,1,2,1
209,10/2/2019 10:29:27 AM,41,1,2,1
208,10/2/2019 10:29:30 AM,-48,0,2,1
208,10/2/2019 10:29:30 AM,-48,0,2,1
211,10/2/2019 10:29:42 AM,48,1,2,1
211,10/2/2019 10:29:42 AM,48,1,2,1
213,10/2/2019 10:29:53 AM,-68,0,3,1
213,10/2/2019 10:29:53 AM,-68,0,3,1
214,10/2/2019 10:29:59 AM,59,1,2,1
214,10/2/2019 10:29:59 AM,59,1,2,1
215,10/2/2019 10:30:01 AM,60,1,2,1
215,10/2/2019 10:30:01 AM,60,1,2,1
216,10/2/2019 10:30:02 AM,60,1,2,1
216,10/2/2019 10:30:02 AM,60,1,2,1
217,10/2/2019 10:30:21 AM,-60,0,2,1
218,10/2/2019 10:30:30 AM,-47,0,2,1
220,10/2/2019 10:30:48 AM,33,1,2,1
220,10/2/2019 10:30:48 AM,32,1,2,1
221,10/2/2019 10:30:49 AM,34,1,2,1
221,10/2/2019 10:30:49 AM,34,1,2,1
222,10/2/2019 10:30:52 AM,39,1,2,1
222,10/2/2019 10:30:52 AM,39,1,2,1
223,10/2/2019 10:30:55 AM,41,1,2,1
223,10/2/2019 10:30:55 AM,41,1,2,1
224,10/2/2019 10:31:06 AM,40,1,2,1
224,10/2/2019 10:31:06 AM,40,1,2,1
226,10/2/2019 10:31:08 AM,40,1,2,1
226,10/2/2019 10:31:08 AM,40,1,2,1
227,10/2/2019 10:31:09 AM,46,1,2,1
227,10/2/2019 10:31:09 AM,46,1,2,1
228,10/2/2019 10:31:11 AM,-63,0,2,1
229,10/2/2019 10:31:14 AM,52,1,2,1
229,10/2/2019 10:31:14 AM,52,1,2,1
230,10/2/2019 10:31:17 AM,52,1,2,1
230,10/2/2019 10:31:17 AM,52,1,2,1
232,10/2/2019 10:31:28 AM,49,1,2,1
232,10/2/2019 10:31:28 AM,49,1,2,1
233,10/2/2019 10:31:38 AM,64,1,2,1
233,10/2/2019 10:31:38 AM,64,1,2,1
234,10/2/2019 10:31:48 AM,64,1,2,1
234,10/2/2019 10:31:48 AM,64,1,2,1
235,10/2/2019 10:31:57 AM,-84,0,2,1
236,10/2/2019 10:32:13 AM,42,1,2,1
236,10/2/2019 10:32:13 AM,42,1,2,1
237,10/2/2019 10:32:31 AM,-64,0,2,1
241,10/2/2019 10:32:40 AM,3,1,2,1
241,10/2/2019 10:32:40 AM,3,1,2,1
243,10/2/2019 10:32:51 AM,-49,0,2,1
246,10/2/2019 10:32:58 AM,-61,0,2,1
247,10/2/2019 10:33:04 AM,39,1,4,1
247,10/2/2019 10:33:04 AM,39,1,4,1
248,10/2/2019 10:33:07 AM,44,1,4,1
248,10/2/2019 10:33:07 AM,44,1,4,1
251,10/2/2019 10:33:11 AM,49,1,2,1
251,10/2/2019 10:33:11 AM,49,1,2,1
252,10/2/2019 10:33:12 AM,38,1,2,1
252,10/2/2019 10:33:12 AM,38,1,2,1
249,10/2/2019 10:33:13 AM,50,1,4,1
249,10/2/2019 10:33:16 AM,46,1,4,1
255,10/2/2019 10:33:17 AM,49,1,2,1
255,10/2/2019 10:33:17 AM,49,1,2,1
1,10/2/2019 10:33:23 AM,45,1,2,1
1,10/2/2019 10:33:23 AM,45,1,2,1
2,10/2/2019 10:33:27 AM,54,1,2,1
2,10/2/2019 10:33:27 AM,54,1,2,1
3,10/2/2019 10:33:32 AM,64,1,2,1
3,10/2/2019 10:33:32 AM,64,1,2,1
4,10/2/2019 10:33:35 AM,65,1,2,1
4,10/2/2019 10:33:35 AM,65,1,2,1
5,10/2/2019 10:33:44 AM,-57,0,2,1
6,10/2/2019 10:33:46 AM,-55,0,3,1
8,10/2/2019 10:33:51 AM,-62,0,2,1
9,10/2/2019 10:33:51 AM,60,1,2,1
9,10/2/2019 10:33:51 AM,60,1,2,1
11,10/2/2019 10:34:13 AM,47,1,2,1
11,10/2/2019 10:34:13 AM,47,1,2,1
12,10/2/2019 10:34:14 AM,46,1,2,1
12,10/2/2019 10:34:14 AM,46,1,2,1
13,10/2/2019 10:34:17 AM,-86,0,2,1
14,10/2/2019 10:34:22 AM,78,1,4,1
14,10/2/2019 10:34:22 AM,78,1,4,1
16,10/2/2019 10:35:38 AM,-54,0,2,1
18,10/2/2019 10:36:02 AM,-60,0,2,1
17,10/2/2019 10:36:04 AM,-54,0,3,1
17,10/2/2019 10:36:04 AM,-54,0,3,1
19,10/2/2019 10:36:17 AM,43,1,2,1
19,10/2/2019 10:36:17 AM,43,1,2,1
20,10/2/2019 10:36:32 AM,-55,0,2,1
21,10/2/2019 10:36:35 AM,66,1,2,1
21,10/2/2019 10:36:35 AM,66,1,2,1
23,10/2/2019 10:36:45 AM,64,1,2,1
23,10/2/2019 10:36:45 AM,64,1,2,1
24,10/2/2019 10:36:51 AM,-49,0,2,1
27,10/2/2019 10:37:20 AM,39,1,2,1
27,10/2/2019 10:37:20 AM,39,1,2,1
26,10/2/2019 10:37:20 AM,-54,0,2,1
28,10/2/2019 10:37:21 AM,41,1,2,1
28,10/2/2019 10:37:21 AM,41,1,2,1
29,10/2/2019 10:37:27 AM,45,1,2,1
29,10/2/2019 10:37:27 AM,45,1,2,1
31,10/2/2019 10:37:30 AM,-56,0,2,1
32,10/2/2019 10:37:34 AM,-69,0,2,1
33,10/2/2019 10:37:37 AM,-46,0,3,1
33,10/2/2019 10:37:37 AM,-46,0,3,1
34,10/2/2019 10:37:38 AM,60,1,2,1
34,10/2/2019 10:37:38 AM,60,1,2,1
35,10/2/2019 10:37:54 AM,44,1,2,1
35,10/2/2019 10:37:54 AM,44,1,2,1
36,10/2/2019 10:37:56 AM,43,1,2,1
36,10/2/2019 10:37:56 AM,43,1,2,1
37,10/2/2019 10:37:59 AM,-50,0,2,1
38,10/2/2019 10:37:59 AM,49,1,4,1
38,10/2/2019 10:37:59 AM,49,1,4,1
40,10/2/2019 10:38:01 AM,48,1,2,1
40,10/2/2019 10:38:01 AM,48,1,2,1
41,10/2/2019 10:38:02 AM,57,1,4,1
39,10/2/2019 10:38:04 AM,-62,0,2,1
42,10/2/2019 10:38:21 AM,-46,0,2,1
43,10/2/2019 10:38:31 AM,-50,0,2,1
44,10/2/2019 10:38:37 AM,37,1,2,1
44,10/2/2019 10:38:37 AM,37,1,2,1
45,10/2/2019 10:38:40 AM,-54,0,2,1
47,10/2/2019 10:38:43 AM,47,1,4,1
47,10/2/2019 10:38:43 AM,47,1,4,1
49,10/2/2019 10:38:45 AM,47,1,2,1
49,10/2/2019 10:38:45 AM,47,1,2,1
50,10/2/2019 10:38:51 AM,-48,0,2,1
51,10/2/2019 10:38:55 AM,-53,0,2,1
52,10/2/2019 10:39:11 AM,-59,0,2,1
53,10/2/2019 10:39:23 AM,-59,0,2,1
54,10/2/2019 10:39:42 AM,-50,0,2,1
55,10/2/2019 10:39:46 AM,-42,0,2,1
55,10/2/2019 10:39:46 AM,-42,0,2,1
56,10/2/2019 10:39:52 AM,47,1,4,1
56,10/2/2019 10:39:52 AM,47,1,4,1
57,10/2/2019 10:40:05 AM,51,1,2,1
57,10/2/2019 10:40:05 AM,51,1,2,1
58,10/2/2019 10:40:07 AM,51,1,2,1
58,10/2/2019 10:40:07 AM,51,1,2,1
59,10/2/2019 10:40:15 AM,-15,0,2,1
60,10/2/2019 10:40:15 AM,-54,0,2,1
59,10/2/2019 10:40:16 AM,-28,0,2,1
61,10/2/2019 10:40:21 AM,-44,0,4,1
61,10/2/2019 10:40:21 AM,-44,0,4,1
62,10/2/2019 10:40:31 AM,-59,0,2,1
63,10/2/2019 10:40:47 AM,35,1,2,1
63,10/2/2019 10:40:47 AM,35,1,2,1
64,10/2/2019 10:41:03 AM,39,1,4,1
64,10/2/2019 10:41:03 AM,39,1,4,1
65,10/2/2019 10:41:04 AM,41,1,2,1
65,10/2/2019 10:41:04 AM,41,1,2,1
66,10/2/2019 10:41:05 AM,40,1,2,1
66,10/2/2019 10:41:05 AM,40,1,2,1
69,10/2/2019 10:41:26 AM,64,1,2,1
69,10/2/2019 10:41:26 AM,64,1,2,1
71,10/2/2019 10:41:49 AM,-54,0,2,1
71,10/2/2019 10:41:49 AM,-54,0,2,1
72,10/2/2019 10:42:00 AM,-58,0,2,1
73,10/2/2019 10:42:31 AM,-44,0,2,1
75,10/2/2019 10:42:38 AM,-56,0,2,1
78,10/2/2019 10:42:41 AM,51,1,4,1
78,10/2/2019 10:42:41 AM,51,1,4,1
80,10/2/2019 10:42:43 AM,53,1,2,1
80,10/2/2019 10:42:43 AM,53,1,2,1
82,10/2/2019 10:42:47 AM,45,1,2,1
82,10/2/2019 10:42:47 AM,45,1,2,1
83,10/2/2019 10:42:48 AM,53,1,2,1
83,10/2/2019 10:42:48 AM,52,1,2,1
84,10/2/2019 10:42:50 AM,-63,0,2,1
85,10/2/2019 10:42:51 AM,54,1,2,1
85,10/2/2019 10:42:51 AM,54,1,2,1
87,10/2/2019 10:42:54 AM,54,1,2,1
87,10/2/2019 10:42:54 AM,54,1,2,1
86,10/2/2019 10:42:54 AM,-68,0,2,1
89,10/2/2019 10:43:21 AM,-61,0,2,1
90,10/2/2019 10:43:23 AM,-62,0,2,1
91,10/2/2019 10:44:06 AM,-52,0,2,1
92,10/2/2019 10:44:08 AM,40,1,2,1
92,10/2/2019 10:44:08 AM,40,1,2,1
93,10/2/2019 10:44:12 AM,47,1,2,1
93,10/2/2019 10:44:12 AM,48,1,2,1
94,10/2/2019 10:44:24 AM,45,1,2,1
94,10/2/2019 10:44:24 AM,45,1,2,1
95,10/2/2019 10:44:26 AM,47,1,4,1
95,10/2/2019 10:44:26 AM,47,1,4,1
96,10/2/2019 10:44:28 AM,46,1,2,1
96,10/2/2019 10:44:28 AM,46,1,4,1
97,10/2/2019 10:44:30 AM,50,1,2,1
97,10/2/2019 10:44:30 AM,50,1,2,1
98,10/2/2019 10:44:34 AM,54,1,4,1
98,10/2/2019 10:44:34 AM,54,1,4,1
99,10/2/2019 10:44:36 AM,54,1,2,1
99,10/2/2019 10:44:36 AM,54,1,2,1
100,10/2/2019 10:44:41 AM,68,1,2,1
100,10/2/2019 10:44:41 AM,68,1,2,1
101,10/2/2019 10:44:44 AM,-73,0,2,1
102,10/2/2019 10:44:57 AM,58,1,4,1
102,10/2/2019 10:44:57 AM,58,1,4,1
104,10/2/2019 10:45:04 AM,-68,0,2,1
106,10/2/2019 10:45:16 AM,49,1,2,1
106,10/2/2019 10:45:16 AM,50,1,2,1
105,10/2/2019 10:45:16 AM,-55,0,2,1
107,10/2/2019 10:45:20 AM,-53,0,2,1
110,10/2/2019 10:45:28 AM,-49,0,2,1
111,10/2/2019 10:45:31 AM,51,1,2,1
111,10/2/2019 10:45:31 AM,51,1,2,1
112,10/2/2019 10:45:47 AM,-59,0,2,1
113,10/2/2019 10:45:52 AM,-55,0,2,1
114,10/2/2019 10:45:54 AM,-57,0,2,1
116,10/2/2019 10:46:01 AM,-50,0,2,1
116,10/2/2019 10:46:01 AM,-50,0,2,1
117,10/2/2019 10:46:26 AM,41,1,4,1
117,10/2/2019 10:46:26 AM,41,1,4,1
118,10/2/2019 10:46:27 AM,43,1,2,1
118,10/2/2019 10:46:27 AM,43,1,2,1
119,10/2/2019 10:46:29 AM,44,1,4,1
119,10/2/2019 10:46:29 AM,44,1,4,1
120,10/2/2019 10:46:31 AM,46,1,2,1
120,10/2/2019 10:46:31 AM,46,1,2,1
121,10/2/2019 10:46:34 AM,43,1,2,1
121,10/2/2019 10:46:34 AM,43,1,2,1
122,10/2/2019 10:46:39 AM,38,1,2,1
122,10/2/2019 10:46:39 AM,38,1,2,1
124,10/2/2019 10:46:42 AM,-48,0,2,1
127,10/2/2019 10:46:49 AM,-63,0,2,1
128,10/2/2019 10:46:50 AM,52,1,2,1
128,10/2/2019 10:46:50 AM,52,1,2,1
129,10/2/2019 10:46:59 AM,-60,0,2,1
130,10/2/2019 10:47:17 AM,57,1,4,1
130,10/2/2019 10:47:17 AM,57,1,4,1
131,10/2/2019 10:47:20 AM,57,1,2,1
131,10/2/2019 10:47:20 AM,57,1,2,1
132,10/2/2019 10:47:22 AM,55,1,2,1
132,10/2/2019 10:47:22 AM,55,1,2,1
133,10/2/2019 10:47:23 AM,60,1,2,1
133,10/2/2019 10:47:23 AM,60,1,2,1
134,10/2/2019 10:47:39 AM,-61,0,2,1
137,10/2/2019 10:48:04 AM,54,1,2,1
137,10/2/2019 10:48:04 AM,54,1,2,1
138,10/2/2019 10:48:16 AM,-43,0,2,1
139,10/2/2019 10:48:19 AM,-59,0,2,1
141,10/2/2019 10:48:58 AM,-55,0,2,1
142,10/2/2019 10:49:00 AM,58,1,2,1
142,10/2/2019 10:49:00 AM,58,1,2,1
143,10/2/2019 10:49:06 AM,-57,0,2,1
144,10/2/2019 10:49:14 AM,63,1,2,1
144,10/2/2019 10:49:14 AM,63,1,2,1
147,10/2/2019 10:49:33 AM,-40,0,2,1
146,10/2/2019 10:49:34 AM,-40,0,2,1
148,10/2/2019 10:49:58 AM,-49,0,2,1
149,10/2/2019 10:50:04 AM,-45,0,2,1
151,10/2/2019 10:50:14 AM,-52,0,2,1
153,10/2/2019 10:50:16 AM,50,1,2,1
153,10/2/2019 10:50:16 AM,50,1,2,1
152,10/2/2019 10:50:16 AM,-54,0,2,1
154,10/2/2019 10:50:19 AM,51,1,2,1
154,10/2/2019 10:50:19 AM,51,1,2,1
155,10/2/2019 10:50:22 AM,-74,0,2,1
156,10/2/2019 10:50:22 AM,51,1,2,1
156,10/2/2019 10:50:22 AM,51,1,2,1
157,10/2/2019 10:50:26 AM,-58,0,2,1
158,10/2/2019 10:50:30 AM,51,1,4,1
158,10/2/2019 10:50:30 AM,51,1,4,1
159,10/2/2019 10:50:36 AM,49,1,2,1
159,10/2/2019 10:50:36 AM,49,1,2,1
160,10/2/2019 10:50:37 AM,50,1,2,1
160,10/2/2019 10:50:37 AM,50,1,2,1
162,10/2/2019 10:50:42 AM,66,1,2,1
162,10/2/2019 10:50:42 AM,67,1,2,1
161,10/2/2019 10:50:45 AM,61,1,2,1
165,10/2/2019 10:50:59 AM,-55,0,2,1
166,10/2/2019 10:51:14 AM,-59,0,2,1
167,10/2/2019 10:51:18 AM,46,1,2,1
167,10/2/2019 10:51:18 AM,46,1,2,1
168,10/2/2019 10:51:19 AM,48,1,2,1
168,10/2/2019 10:51:19 AM,48,1,2,1
169,10/2/2019 10:51:27 AM,48,1,2,1
169,10/2/2019 10:51:27 AM,48,1,2,1
170,10/2/2019 10:51:32 AM,-65,0,2,1
173,10/2/2019 10:51:37 AM,59,1,2,1
173,10/2/2019 10:51:37 AM,59,1,2,1
171,10/2/2019 10:51:42 AM,-44,0,2,1
174,10/2/2019 10:51:45 AM,-62,0,2,1
175,10/2/2019 10:51:48 AM,59,1,2,1
175,10/2/2019 10:51:48 AM,59,1,2,1
180,10/2/2019 10:52:01 AM,-48,0,2,1
182,10/2/2019 10:52:04 AM,-44,0,2,1
183,10/2/2019 10:52:08 AM,-49,0,2,1
184,10/2/2019 10:52:19 AM,-42,0,2,1
187,10/2/2019 10:52:21 AM,42,1,2,1
187,10/2/2019 10:52:21 AM,42,1,2,1
186,10/2/2019 10:52:24 AM,-55,0,2,1
188,10/2/2019 10:52:26 AM,-51,0,2,1
190,10/2/2019 10:52:27 AM,52,1,2,1
190,10/2/2019 10:52:27 AM,51,1,2,1
191,10/2/2019 10:52:28 AM,51,1,2,1
191,10/2/2019 10:52:28 AM,51,1,2,1
192,10/2/2019 10:52:35 AM,-51,0,2,1
194,10/2/2019 10:52:48 AM,-49,0,2,1
195,10/2/2019 10:52:56 AM,-53,0,2,1
196,10/2/2019 10:52:58 AM,-62,0,2,1
198,10/2/2019 10:53:07 AM,-40,0,2,1
198,10/2/2019 10:53:07 AM,-40,0,2,1
199,10/2/2019 10:53:28 AM,25,1,2,1
199,10/2/2019 10:53:28 AM,25,1,2,1
200,10/2/2019 10:53:33 AM,60,1,2,1
200,10/2/2019 10:53:33 AM,60,1,2,1
201,10/2/2019 10:53:41 AM,-59,0,2,1
202,10/2/2019 10:53:42 AM,44,1,4,1
202,10/2/2019 10:53:42 AM,44,1,4,1
205,10/2/2019 10:53:53 AM,-62,0,3,1
205,10/2/2019 10:53:53 AM,-62,0,3,1
208,10/2/2019 10:53:57 AM,-59,0,2,1
209,10/2/2019 10:54:27 AM,43,1,2,1
209,10/2/2019 10:54:27 AM,43,1,4,1
210,10/2/2019 10:54:29 AM,55,1,2,1
210,10/2/2019 10:54:29 AM,55,1,2,1
211,10/2/2019 10:54:30 AM,-50,0,2,1
212,10/2/2019 10:54:47 AM,-57,0,2,1
213,10/2/2019 10:54:48 AM,50,1,2,1
213,10/2/2019 10:54:48 AM,49,1,2,1
214,10/2/2019 10:54:50 AM,48,1,4,1
214,10/2/2019 10:54:50 AM,48,1,4,1
215,10/2/2019 10:54:52 AM,47,1,2,1
215,10/2/2019 10:54:52 AM,47,1,2,1
217,10/2/2019 10:54:56 AM,44,1,2,1
217,10/2/2019 10:54:56 AM,44,1,2,1
218,10/2/2019 10:54:58 AM,54,1,4,1
218,10/2/2019 10:54:58 AM,55,1,4,1
216,10/2/2019 10:55:07 AM,5,1,2,1
216,10/2/2019 10:55:07 AM,5,1,2,1
219,10/2/2019 10:55:09 AM,-60,0,2,1
220,10/2/2019 10:55:20 AM,-55,0,2,1
220,10/2/2019 10:55:20 AM,-55,0,2,1
222,10/2/2019 10:55:31 AM,-55,0,2,1
224,10/2/2019 10:55:33 AM,-49,0,2,1
225,10/2/2019 10:55:42 AM,-51,0,2,1
227,10/2/2019 10:55:51 AM,36,1,2,1
227,10/2/2019 10:55:51 AM,36,1,2,1
230,10/2/2019 10:55:53 AM,36,1,2,1
230,10/2/2019 10:55:53 AM,36,1,2,1
228,10/2/2019 10:55:53 AM,-54,0,2,1
231,10/2/2019 10:55:54 AM,-57,0,2,1
232,10/2/2019 10:56:02 AM,-59,0,2,1
233,10/2/2019 10:56:18 AM,-69,0,2,1
234,10/2/2019 10:56:29 AM,63,1,2,1
234,10/2/2019 10:56:29 AM,63,1,2,1
235,10/2/2019 10:56:35 AM,-44,0,2,1
237,10/2/2019 10:56:41 AM,-61,0,2,1
238,10/2/2019 10:56:44 AM,51,1,2,1
238,10/2/2019 10:56:44 AM,51,1,2,1
239,10/2/2019 10:57:15 AM,-58,0,2,1
242,10/2/2019 10:57:23 AM,-58,0,4,1
242,10/2/2019 10:57:23 AM,-58,0,4,1
243,10/2/2019 10:57:28 AM,-50,0,2,1
244,10/2/2019 10:57:51 AM,-54,0,2,1
245,10/2/2019 10:57:59 AM,-59,0,2,1
246,10/2/2019 10:58:01 AM,-54,0,2,1
250,10/2/2019 10:58:06 AM,-51,0,2,1
249,10/2/2019 10:58:06 AM,39,1,2,1
249,10/2/2019 10:58:06 AM,39,1,2,1
252,10/2/2019 10:58:09 AM,41,1,2,1
252,10/2/2019 10:58:09 AM,42,1,2,1
253,10/2/2019 10:58:10 AM,46,1,4,1
253,10/2/2019 10:58:10 AM,46,1,4,1
254,10/2/2019 10:58:12 AM,45,1,2,1
254,10/2/2019 10:58:12 AM,45,1,2,1
255,10/2/2019 10:58:13 AM,47,1,2,1
255,10/2/2019 10:58:13 AM,47,1,2,1
1,10/2/2019 10:58:19 AM,45,1,4,1
1,10/2/2019 10:58:19 AM,45,1,4,1
2,10/2/2019 10:58:23 AM,-63,0,2,1
3,10/2/2019 10:58:27 AM,-47,0,2,1
6,10/2/2019 10:58:31 AM,-57,0,2,1
6,10/2/2019 10:58:31 AM,-57,0,2,1
8,10/2/2019 10:58:34 AM,-60,0,2,1
9,10/2/2019 10:58:37 AM,45,1,2,1
9,10/2/2019 10:58:37 AM,45,1,2,1
10,10/2/2019 10:58:40 AM,51,1,4,1
10,10/2/2019 10:58:40 AM,51,1,4,1
11,10/2/2019 10:59:02 AM,-58,0,3,1
11,10/2/2019 10:59:02 AM,-58,0,3,1
15,10/2/2019 10:59:10 AM,46,1,2,1
15,10/2/2019 10:59:10 AM,46,1,2,1
14,10/2/2019 10:59:12 AM,-68,0,2,1
16,10/2/2019 10:59:19 AM,-66,0,3,1
16,10/2/2019 10:59:19 AM,-66,0,3,1
17,10/2/2019 10:59:28 AM,-48,0,2,1
17,10/2/2019 10:59:28 AM,-48,0,2,1
18,10/2/2019 10:59:33 AM,-54,0,2,1
19,10/2/2019 10:59:35 AM,-58,0,2,1
20,10/2/2019 10:59:35 AM,57,1,2,1
20,10/2/2019 10:59:35 AM,57,1,2,1
21,10/2/2019 10:59:39 AM,-58,0,2,1
23,10/2/2019 10:59:41 AM,69,1,4,1
23,10/2/2019 10:59:41 AM,69,1,4,1
24,10/2/2019 11:00:03 AM,60,1,4,1
24,10/2/2019 11:00:03 AM,60,1,4,1
25,10/2/2019 11:00:15 AM,-56,0,2,1
28,10/2/2019 11:00:49 AM,57,1,2,1
28,10/2/2019 11:00:49 AM,57,1,2,1
31,10/2/2019 11:01:04 AM,66,1,4,1
31,10/2/2019 11:01:04 AM,66,1,4,1
30,10/2/2019 11:01:05 AM,-57,0,3,1
34,10/2/2019 11:01:28 AM,-40,0,2,1
34,10/2/2019 11:01:28 AM,-40,0,2,1
35,10/2/2019 11:01:37 AM,46,1,2,1
35,10/2/2019 11:01:37 AM,45,1,2,1
36,10/2/2019 11:01:39 AM,51,1,2,1
36,10/2/2019 11:01:39 AM,51,1,2,1
37,10/2/2019 11:01:51 AM,-61,0,2,1
38,10/2/2019 11:01:54 AM,-63,0,2,1
39,10/2/2019 11:01:59 AM,-57,0,2,1
40,10/2/2019 11:01:59 AM,-63,0,2,1
42,10/2/2019 11:02:21 AM,44,1,2,1
42,10/2/2019 11:02:21 AM,44,1,2,1
41,10/2/2019 11:02:22 AM,-68,0,2,1
43,10/2/2019 11:02:41 AM,-55,0,2,1
43,10/2/2019 11:02:41 AM,-55,0,2,1
44,10/2/2019 11:02:44 AM,-49,0,2,1
45,10/2/2019 11:02:52 AM,41,1,2,1
45,10/2/2019 11:02:52 AM,41,1,2,1
46,10/2/2019 11:02:56 AM,39,1,2,1
46,10/2/2019 11:02:56 AM,39,1,2,1
47,10/2/2019 11:02:58 AM,38,1,2,1
47,10/2/2019 11:02:58 AM,38,1,2,1
48,10/2/2019 11:02:59 AM,41,1,2,1
48,10/2/2019 11:02:59 AM,41,1,2,1
51,10/2/2019 11:03:05 AM,55,1,2,1
51,10/2/2019 11:03:05 AM,55,1,4,1
52,10/2/2019 11:03:07 AM,54,1,2,1
52,10/2/2019 11:03:07 AM,54,1,2,1
53,10/2/2019 11:03:12 AM,-39,0,2,1
53,10/2/2019 11:03:12 AM,-39,0,2,1
50,10/2/2019 11:03:13 AM,-39,0,2,1
54,10/2/2019 11:03:28 AM,62,1,2,1
54,10/2/2019 11:03:28 AM,62,1,2,1
56,10/2/2019 11:03:32 AM,58,1,2,1
56,10/2/2019 11:03:32 AM,58,1,2,1
55,10/2/2019 11:03:35 AM,-47,0,2,1
57,10/2/2019 11:03:36 AM,55,1,2,1
57,10/2/2019 11:03:36 AM,55,1,2,1
59,10/2/2019 11:03:43 AM,51,1,2,1
59,10/2/2019 11:03:43 AM,51,1,2,1
62,10/2/2019 11:03:50 AM,-49,0,2,1
65,10/2/2019 11:03:54 AM,-57,0,2,1
66,10/2/2019 11:03:54 AM,-55,0,2,1
66,10/2/2019 11:03:54 AM,-55,0,2,1
64,10/2/2019 11:03:55 AM,51,1,4,1
64,10/2/2019 11:03:55 AM,51,1,4,1
68,10/2/2019 11:04:01 AM,-54,0,2,1
69,10/2/2019 11:04:23 AM,-72,0,2,1
70,10/2/2019 11:04:31 AM,-61,0,2,1
72,10/2/2019 11:04:34 AM,-57,0,2,1
73,10/2/2019 11:04:44 AM,-50,0,2,1
75,10/2/2019 11:04:50 AM,-48,0,2,1
76,10/2/2019 11:04:50 AM,-56,0,2,1
74,10/2/2019 11:04:52 AM,-44,0,2,1
78,10/2/2019 11:05:13 AM,39,1,2,1
78,10/2/2019 11:05:13 AM,39,1,2,1
79,10/2/2019 11:05:14 AM,45,1,2,1
79,10/2/2019 11:05:14 AM,45,1,2,1
80,10/2/2019 11:05:38 AM,50,1,2,1
80,10/2/2019 11:05:38 AM,50,1,2,1
82,10/2/2019 11:05:40 AM,58,1,2,1
82,10/2/2019 11:05:40 AM,58,1,2,1
83,10/2/2019 11:05:42 AM,60,1,2,1
83,10/2/2019 11:05:42 AM,60,1,2,1
84,10/2/2019 11:05:45 AM,64,1,2,1
84,10/2/2019 11:05:45 AM,64,1,2,1
85,10/2/2019 11:05:50 AM,-59,0,2,1
81,10/2/2019 11:05:53 AM,-20,0,2,1
86,10/2/2019 11:05:57 AM,45,1,2,1
86,10/2/2019 11:05:57 AM,45,1,2,1
87,10/2/2019 11:06:02 AM,-54,0,2,1
88,10/2/2019 11:06:11 AM,47,1,2,1
88,10/2/2019 11:06:11 AM,47,1,2,1
89,10/2/2019 11:06:14 AM,57,1,4,1
89,10/2/2019 11:06:14 AM,57,1,4,1
90,10/2/2019 11:06:16 AM,57,1,4,1
90,10/2/2019 11:06:16 AM,57,1,2,1
91,10/2/2019 11:06:32 AM,-60,0,3,1
92,10/2/2019 11:06:44 AM,-51,0,2,1
96,10/2/2019 11:06:48 AM,-49,0,2,1
98,10/2/2019 11:06:48 AM,42,1,2,1
98,10/2/2019 11:06:48 AM,42,1,2,1
100,10/2/2019 11:06:52 AM,50,1,2,1
100,10/2/2019 11:06:52 AM,50,1,2,1
101,10/2/2019 11:06:56 AM,-50,0,2,1
94,10/2/2019 11:07:08 AM,-10,0,2,1
103,10/2/2019 11:07:37 AM,42,1,2,1
103,10/2/2019 11:07:37 AM,42,1,2,1
104,10/2/2019 11:07:38 AM,46,1,2,1
104,10/2/2019 11:07:38 AM,46,1,2,1
106,10/2/2019 11:07:44 AM,-50,0,2,1
110,10/2/2019 11:08:00 AM,-50,0,2,1
113,10/2/2019 11:08:04 AM,42,1,2,1
113,10/2/2019 11:08:04 AM,42,1,2,1
111,10/2/2019 11:08:05 AM,-51,0,2,1
115,10/2/2019 11:08:07 AM,45,1,2,1
115,10/2/2019 11:08:07 AM,45,1,2,1
117,10/2/2019 11:08:09 AM,45,1,2,1
117,10/2/2019 11:08:09 AM,45,1,2,1
114,10/2/2019 11:08:09 AM,-50,0,2,1
118,10/2/2019 11:08:11 AM,53,1,2,1
